order_id,product_id,customer_id,price,order_date,shipping_date,quantity,shipping_city,payment_method
3270749,80120,76236,647.52,2025-09-27,2025-10-06,2,Odense,Kreditkort
2095142,80579,19738,1539.39,2025-09-29,2025-09-30,1,Aarhus,Kreditkort
2457541,50297,57691,2623.29,2025-02-27,2025-03-04,3,Odense,MobilePay
2043394,21747,65057,4770.8,2025-07-25,2025-07-31,5,Aarhus,Bankoverførsel
3900235,80120,82266,323.76,2024-09-12,2024-09-14,1,Esbjerg,Bankoverførsel
1603055,49942,58142,3026.05,2024-11-20,2024-11-25,5,Aarhus,MobilePay
4322315,50297,21109,2623.29,2025-07-30,2025-08-01,3,Vejle,Bankoverførsel
1645152,41180,64936,1973.6,2025-03-20,2025-03-24,2,København,MobilePay
2442462,80579,19979,1539.39,2025-07-17,2025-07-21,1,Odense,MobilePay
1815432,49942,17106,2420.84,2025-03-11,2025-03-13,4,Horsens,MobilePay
6071592,74804,48683,3266.03,2024-09-06,2024-09-16,1,København,Bankoverførsel
4487109,41180,84577,2960.4,2024-12-03,2024-12-10,3,Aarhus,Kreditkort
6654862,41180,73193,3947.2,2025-11-04,2025-11-10,4,Aarhus,MobilePay
9248746,41876,63359,633.38,2024-04-13,2024-04-16,1,Vejle,Bankoverførsel
9313387,96839,31094,8957.58,2024-06-17,2024-06-18,3,Vejle,Kreditkort
1703955,74435,48867,7692.3,2024-11-29,2024-11-30,5,Vejle,Kreditkort
8204452,74435,86257,4615.38,2025-01-04,2025-01-07,3,Esbjerg,MobilePay
2059482,74435,48825,4615.38,2024-04-21,2024-04-30,3,Randers,MobilePay
6359125,50297,30005,2623.29,2024-10-15,2024-10-22,3,Aarhus,Kreditkort
4221333,96839,19716,8957.58,2025-07-18,2025-07-22,3,Vejle,MobilePay
6181756,74435,98013,1538.46,2024-04-18,2024-04-23,1,København,MobilePay
9548693,67787,20346,2119.14,2025-03-02,2025-03-03,1,Aarhus,Kreditkort
4345843,44624,13631,8941.12,2025-01-13,2025-01-21,2,Horsens,Bankoverførsel
2142581,67787,86895,4238.28,2025-02-10,2025-02-13,2,København,MobilePay
5721890,96839,36420,5971.72,2024-12-03,2024-12-04,2,Aarhus,MobilePay
3190476,50434,38575,14266.44,2024-08-25,2024-08-29,4,Horsens,MobilePay
1249711,41876,44186,1900.14,2024-11-24,2024-12-04,3,Vejle,Kreditkort
5015728,21747,11126,954.16,2026-01-01,2026-01-07,1,Esbjerg,Kreditkort
9869226,50434,89725,7133.22,2025-01-06,2025-01-13,2,Vejle,MobilePay
7455257,10350,84180,1270.62,2024-12-12,2024-12-17,3,Horsens,MobilePay
9387974,74435,71560,6153.84,2025-03-28,2025-04-03,4,Randers,MobilePay
5236511,41876,84410,633.38,2024-01-17,2024-01-21,1,Aarhus,Bankoverførsel
1957555,41180,73499,986.8,2024-07-31,2024-08-05,1,Aarhus,Kreditkort
9630982,67787,21228,10595.7,2024-08-13,2024-08-17,5,Randers,Kreditkort
8200682,74804,18362,13064.12,2025-02-04,2025-02-05,4,Odense,MobilePay
9776644,49942,98482,1815.63,2024-02-10,2024-02-16,3,Aalborg,Bankoverførsel
7575498,67787,52844,4238.28,2025-09-15,2025-09-22,2,Randers,MobilePay
7297170,74435,38254,1538.46,2024-10-13,2024-10-17,1,Randers,Bankoverførsel
5093293,74435,20455,1538.46,2024-03-02,2024-03-10,1,Randers,MobilePay
5118676,96839,15499,2985.86,2025-10-08,2025-10-13,1,Aalborg,MobilePay
6312821,41876,39745,3166.9,2025-06-05,2025-06-12,5,Esbjerg,Kreditkort
8139006,41876,16071,1266.76,2025-12-10,2025-12-19,2,København,MobilePay
6178131,21747,83749,1908.32,2025-05-01,2025-05-11,2,København,Bankoverførsel
6796944,10350,86829,847.08,2024-12-27,2025-01-05,2,Aarhus,Kreditkort
6663650,41180,62927,3947.2,2025-03-01,2025-03-11,4,Horsens,Bankoverførsel
3252324,50297,71010,3497.72,2024-07-30,2024-07-31,4,Aarhus,MobilePay
5052342,10350,45393,1270.62,2025-04-30,2025-05-07,3,Aarhus,MobilePay
1853118,74435,19883,7692.3,2024-09-04,2024-09-05,5,Aarhus,Bankoverførsel
3693229,41867,21007,11781.44,2024-06-13,2024-06-21,4,Odense,MobilePay
9083771,50297,24065,4372.15,2024-11-14,2024-11-21,5,Aarhus,Kreditkort
3594091,41180,72358,2960.4,2025-07-02,2025-07-04,3,Aarhus,Kreditkort
4934084,49942,45599,1210.42,2025-05-16,2025-05-24,2,Randers,MobilePay
5734968,50297,38399,3497.72,2024-07-22,2024-07-27,4,København,MobilePay
8787432,80120,69031,1295.04,2025-06-12,2025-06-13,4,Odense,MobilePay
3991943,67787,12552,2119.14,2025-04-06,2025-04-16,1,Vejle,MobilePay
4218163,80120,40021,1295.04,2024-12-20,2024-12-28,4,Vejle,Kreditkort
6485625,10350,57635,847.08,2025-04-12,2025-04-22,2,København,MobilePay
1712441,41180,10127,1973.6,2025-09-01,2025-09-02,2,Randers,MobilePay
3413889,49942,31038,3026.05,2024-06-09,2024-06-12,5,København,Kreditkort
3664605,10350,55284,1694.16,2024-03-18,2024-03-19,4,Aalborg,MobilePay
7956681,67787,72177,4238.28,2025-02-14,2025-02-21,2,Aarhus,Bankoverførsel
3949374,41867,99673,14726.8,2024-03-08,2024-03-12,5,Aarhus,Kreditkort
6910621,74435,18849,3076.92,2026-01-09,2026-01-12,2,Esbjerg,Kreditkort
2184128,80579,56211,6157.56,2025-11-28,2025-12-08,4,Vejle,MobilePay
7258909,49942,51267,1815.63,2024-12-20,2024-12-26,3,Esbjerg,Bankoverførsel
2847612,50297,92299,1748.86,2025-03-13,2025-03-22,2,Horsens,Bankoverførsel
7019398,67787,11472,6357.42,2024-11-29,2024-12-06,3,Aalborg,Bankoverførsel
2281313,41876,93919,2533.52,2024-10-09,2024-10-15,4,Horsens,Kreditkort
6831227,74804,14265,16330.15,2025-12-11,2025-12-19,5,Aarhus,Kreditkort
9286472,96839,60315,5971.72,2024-08-12,2024-08-15,2,Esbjerg,Bankoverførsel
8629878,96839,45595,8957.58,2024-12-03,2024-12-12,3,Randers,Kreditkort
9697265,44624,53485,22352.8,2025-05-14,2025-05-22,5,Aalborg,Bankoverførsel
6015576,80120,51571,323.76,2025-10-04,2025-10-13,1,Randers,MobilePay
5037392,41876,24560,1266.76,2025-08-01,2025-08-11,2,Odense,Bankoverførsel
8981327,80579,28444,7696.95,2025-05-18,2025-05-25,5,Aarhus,Bankoverførsel
5290219,96839,69214,14929.3,2025-02-18,2025-02-21,5,Aalborg,Bankoverførsel
3508034,74435,87665,3076.92,2024-06-25,2024-06-28,2,København,Kreditkort
2285744,50297,77304,874.43,2024-09-10,2024-09-19,1,Esbjerg,MobilePay
7616453,41876,16267,633.38,2024-07-12,2024-07-14,1,Aarhus,Kreditkort
3600957,50434,90544,14266.44,2025-02-26,2025-03-06,4,Esbjerg,Kreditkort
3971133,96839,14718,5971.72,2024-01-21,2024-01-28,2,Randers,Kreditkort
4401145,10350,76170,1694.16,2024-09-22,2024-09-29,4,Odense,Bankoverførsel
3922814,80579,50404,3078.78,2024-10-16,2024-10-21,2,København,Kreditkort
9770119,49942,21835,3026.05,2025-07-15,2025-07-23,5,Horsens,MobilePay
9652652,74435,31053,6153.84,2025-09-23,2025-09-24,4,Horsens,Kreditkort
2955847,50297,96949,874.43,2026-01-03,2026-01-12,1,Randers,Bankoverførsel
5413916,74435,38971,7692.3,2025-07-09,2025-07-15,5,Odense,Bankoverførsel
4723607,74435,73437,3076.92,2025-10-16,2025-10-24,2,Randers,Kreditkort
6170238,41867,84467,11781.44,2025-12-14,2025-12-24,4,København,Bankoverførsel
2702520,74435,39596,7692.3,2024-05-24,2024-05-27,5,Esbjerg,Kreditkort
4386126,41876,63105,633.38,2024-09-14,2024-09-24,1,Randers,Kreditkort
4613056,49942,78891,605.21,2024-06-17,2024-06-19,1,Horsens,Bankoverførsel
9390246,74435,17497,4615.38,2024-03-21,2024-03-31,3,Randers,Kreditkort
9467107,67787,72729,4238.28,2025-02-28,2025-03-08,2,Aarhus,Bankoverførsel
3821832,50297,65211,3497.72,2025-02-07,2025-02-16,4,Odense,Kreditkort
2337102,41867,77664,11781.44,2025-10-22,2025-10-26,4,Esbjerg,Bankoverførsel
7174251,44624,34703,13411.68,2024-05-28,2024-06-05,3,Aarhus,Kreditkort
4941733,50297,23860,4372.15,2024-01-25,2024-01-26,5,Vejle,Bankoverførsel
3416779,41876,89114,1266.76,2025-08-09,2025-08-11,2,Aarhus,Kreditkort
1783626,41876,61793,1900.14,2024-11-29,2024-12-07,3,Horsens,Bankoverførsel
8661887,21747,10206,1908.32,2024-04-02,2024-04-07,2,Horsens,Kreditkort
5956611,10350,78742,2117.7,2025-02-18,2025-02-22,5,Aarhus,Kreditkort
1178511,50297,81506,874.43,2024-03-18,2024-03-23,1,Aalborg,Kreditkort
4478041,96839,13655,2985.86,2025-05-20,2025-05-23,1,Horsens,Kreditkort
1070759,74435,40028,7692.3,2025-10-10,2025-10-18,5,Aalborg,Bankoverførsel
5045725,10350,69555,1270.62,2024-06-19,2024-06-28,3,Horsens,MobilePay
9069828,74804,48803,13064.12,2024-04-29,2024-05-02,4,Aarhus,Kreditkort
2510906,21747,77599,4770.8,2024-03-30,2024-04-09,5,Esbjerg,MobilePay
1303068,44624,97721,22352.8,2025-07-12,2025-07-13,5,Horsens,MobilePay
1788818,96839,64017,14929.3,2025-06-16,2025-06-24,5,Aalborg,Kreditkort
2665325,50297,75731,1748.86,2024-07-16,2024-07-21,2,København,Kreditkort
5263447,41876,82791,1900.14,2025-06-11,2025-06-18,3,Aalborg,Kreditkort
3708580,74804,70958,6532.06,2025-12-25,2025-12-26,2,Esbjerg,Kreditkort
6049943,21747,91633,4770.8,2025-10-06,2025-10-10,5,Randers,MobilePay
8720365,50434,37522,14266.44,2025-10-05,2025-10-13,4,Esbjerg,MobilePay
8294559,67787,39193,8476.56,2025-04-18,2025-04-19,4,Esbjerg,Bankoverførsel
9507862,21747,50692,1908.32,2024-12-28,2025-01-04,2,Esbjerg,MobilePay
3758233,41876,47135,1266.76,2024-09-18,2024-09-27,2,Vejle,Bankoverførsel
1161461,49942,90849,2420.84,2025-03-08,2025-03-14,4,Aarhus,Bankoverførsel
6975475,44624,67001,4470.56,2025-07-30,2025-08-07,1,Odense,MobilePay
8633819,50297,73474,874.43,2025-01-29,2025-02-05,1,Aarhus,Bankoverførsel
6687048,96839,24633,5971.72,2024-10-29,2024-10-30,2,Aalborg,Kreditkort
2742273,41867,19682,8836.08,2024-11-22,2024-11-29,3,Horsens,Kreditkort
1371624,50434,14209,7133.22,2025-02-02,2025-02-11,2,Horsens,Kreditkort
5061921,50434,64704,7133.22,2024-02-22,2024-02-28,2,Esbjerg,Kreditkort
2342965,41180,21029,986.8,2024-07-28,2024-08-03,1,Aalborg,MobilePay
2261591,80120,88235,971.28,2025-09-10,2025-09-19,3,Horsens,Bankoverførsel
9242189,74435,63038,4615.38,2025-04-19,2025-04-20,3,Aarhus,Bankoverførsel
3848650,10350,96140,847.08,2025-03-14,2025-03-16,2,Esbjerg,Bankoverførsel
4722656,50434,50021,14266.44,2025-09-16,2025-09-21,4,Vejle,Kreditkort
1464912,41867,72847,5890.72,2024-08-21,2024-08-29,2,Aalborg,Bankoverførsel
5546555,67787,61799,4238.28,2025-08-24,2025-08-28,2,Odense,MobilePay
1657716,50434,59564,10699.83,2025-05-08,2025-05-18,3,Randers,MobilePay
8030598,41876,94506,2533.52,2025-04-29,2025-05-05,4,Randers,MobilePay
7018950,41867,51789,11781.44,2025-12-03,2025-12-13,4,Odense,Kreditkort
8782400,10350,16064,423.54,2025-06-23,2025-06-27,1,Aalborg,Kreditkort
5230635,96839,94466,5971.72,2025-07-07,2025-07-12,2,Randers,Kreditkort
7888332,74804,46587,6532.06,2025-06-09,2025-06-11,2,Horsens,Kreditkort
6654152,50297,38729,4372.15,2025-01-30,2025-02-05,5,Randers,Kreditkort
2102389,21747,48737,954.16,2025-08-21,2025-08-22,1,Randers,Kreditkort
2742140,21747,20852,1908.32,2024-03-26,2024-03-27,2,Horsens,Kreditkort
7723419,41876,72385,3166.9,2024-02-02,2024-02-08,5,Aalborg,Kreditkort
3729811,74804,11265,9798.09,2025-04-29,2025-05-02,3,Esbjerg,MobilePay
1059797,50297,89821,874.43,2025-06-19,2025-06-21,1,Vejle,Kreditkort
3087440,50297,81106,2623.29,2025-02-28,2025-03-07,3,Esbjerg,Bankoverførsel
5785223,74804,33936,16330.15,2024-03-27,2024-03-29,5,Aarhus,MobilePay
3690476,10350,95482,2117.7,2025-03-30,2025-03-31,5,Randers,Kreditkort
8267538,50434,82089,14266.44,2025-06-17,2025-06-18,4,Odense,Kreditkort
4468221,41180,45350,986.8,2025-07-13,2025-07-20,1,Odense,MobilePay
7923463,41876,51090,633.38,2025-03-13,2025-03-14,1,Esbjerg,Kreditkort
9839818,49942,59021,1210.42,2024-11-17,2024-11-27,2,Vejle,Kreditkort
4933222,67787,73054,2119.14,2025-10-14,2025-10-15,1,Odense,Kreditkort
7373165,44624,82782,22352.8,2025-01-08,2025-01-15,5,Aalborg,MobilePay
6849538,96839,16783,8957.58,2024-08-10,2024-08-12,3,Esbjerg,MobilePay
1071604,80120,18217,1295.04,2025-03-14,2025-03-22,4,Horsens,Bankoverførsel
5168590,50434,38907,10699.83,2024-03-29,2024-04-05,3,Aalborg,Kreditkort
9896072,74435,63381,1538.46,2024-09-23,2024-09-27,1,Aalborg,MobilePay
5712417,74804,27577,13064.12,2024-07-09,2024-07-11,4,Randers,MobilePay
6002202,80579,54357,7696.95,2025-08-19,2025-08-21,5,Esbjerg,Kreditkort
9498273,50297,24687,4372.15,2024-03-02,2024-03-12,5,Randers,Kreditkort
5617518,21747,92876,3816.64,2024-07-13,2024-07-18,4,København,MobilePay
5808127,74435,55544,6153.84,2024-10-12,2024-10-13,4,Odense,Kreditkort
9008094,96839,59157,14929.3,2024-03-09,2024-03-17,5,Horsens,Bankoverførsel
7259545,67787,77881,6357.42,2024-12-14,2024-12-15,3,Vejle,Kreditkort
3808556,41867,74951,14726.8,2024-03-10,2024-03-15,5,Aarhus,MobilePay
9670626,10350,91435,1270.62,2024-07-24,2024-08-01,3,Aarhus,MobilePay
9558876,80579,33428,7696.95,2024-03-25,2024-04-04,5,Esbjerg,Kreditkort
5303167,50434,52216,14266.44,2024-11-18,2024-11-25,4,Esbjerg,Kreditkort
4020779,74804,16911,6532.06,2024-04-02,2024-04-12,2,Horsens,Bankoverførsel
2139213,50297,31168,2623.29,2024-08-30,2024-09-09,3,Horsens,Kreditkort
2224382,44624,54907,22352.8,2025-06-11,2025-06-19,5,Aalborg,Kreditkort
8135402,50297,13526,4372.15,2025-09-01,2025-09-05,5,Vejle,Kreditkort
2924483,96839,28792,14929.3,2024-10-19,2024-10-28,5,København,Kreditkort
3028923,80579,30106,4618.17,2025-10-18,2025-10-23,3,København,Kreditkort
5134159,80579,73333,1539.39,2024-02-18,2024-02-26,1,Vejle,Kreditkort
3119856,41180,17338,3947.2,2025-11-08,2025-11-14,4,Vejle,Kreditkort
9872230,96839,91801,11943.44,2024-02-18,2024-02-25,4,Aalborg,MobilePay
5081866,67787,40560,8476.56,2024-08-18,2024-08-22,4,Horsens,MobilePay
6001473,44624,81133,17882.24,2024-09-29,2024-09-30,4,Aarhus,MobilePay
6438670,67787,42917,10595.7,2024-06-18,2024-06-25,5,Aalborg,Kreditkort
1517792,67787,82126,8476.56,2024-12-06,2024-12-08,4,Aarhus,Kreditkort
7166534,41876,49014,1900.14,2025-10-10,2025-10-16,3,Vejle,Kreditkort
1091095,50297,70021,1748.86,2024-01-17,2024-01-19,2,København,MobilePay
7829633,74435,46804,6153.84,2025-02-26,2025-02-28,4,Aalborg,Kreditkort
2532565,80579,95272,1539.39,2024-11-12,2024-11-16,1,Aarhus,Bankoverførsel
6296247,74435,84627,3076.92,2025-09-22,2025-09-25,2,Aarhus,MobilePay
6543162,74804,92237,6532.06,2024-10-12,2024-10-16,2,Odense,MobilePay
2705105,50434,82685,10699.83,2024-09-01,2024-09-05,3,København,MobilePay
3647608,50297,78301,1748.86,2025-07-23,2025-07-28,2,Aalborg,MobilePay
3716585,74804,97791,6532.06,2025-02-02,2025-02-06,2,Randers,MobilePay
7311073,80579,47967,6157.56,2024-07-11,2024-07-16,4,Aarhus,MobilePay
1332307,96839,42472,8957.58,2025-06-21,2025-06-27,3,Vejle,MobilePay
3587225,41180,40831,986.8,2024-06-16,2024-06-19,1,Aarhus,Bankoverførsel
8704701,80579,26144,7696.95,2025-09-30,2025-10-01,5,Esbjerg,MobilePay
9720805,21747,57184,2862.48,2025-06-03,2025-06-10,3,Randers,Bankoverførsel
3764196,80579,83525,1539.39,2025-04-29,2025-05-04,1,Aarhus,MobilePay
9153222,50297,14575,1748.86,2025-09-09,2025-09-14,2,Odense,Kreditkort
2567442,50434,60428,3566.61,2025-04-20,2025-04-29,1,Odense,Kreditkort
7488125,80120,84376,1618.8,2024-08-23,2024-09-01,5,Horsens,Kreditkort
6765568,80579,91141,4618.17,2025-07-28,2025-08-07,3,Horsens,MobilePay
6393938,21747,30099,1908.32,2024-09-28,2024-10-07,2,København,Kreditkort
9641657,67787,39045,4238.28,2024-09-22,2024-09-27,2,Randers,MobilePay
9563669,80579,72599,1539.39,2025-04-18,2025-04-23,1,Aalborg,Bankoverførsel
4309964,41876,47741,2533.52,2025-05-01,2025-05-09,4,Esbjerg,MobilePay
1506603,41180,12267,1973.6,2025-06-13,2025-06-16,2,Odense,MobilePay
7962300,50434,60310,3566.61,2024-05-06,2024-05-10,1,Aarhus,Kreditkort
7082293,41180,53971,4934.0,2025-04-07,2025-04-15,5,Randers,Bankoverførsel
4142583,21747,17400,954.16,2025-03-21,2025-03-27,1,Vejle,Kreditkort
7521555,50434,64447,17833.05,2024-09-29,2024-10-05,5,Randers,MobilePay
2643958,50434,90975,3566.61,2024-03-12,2024-03-14,1,Randers,Kreditkort
8326486,74804,39551,9798.09,2024-09-15,2024-09-17,3,Esbjerg,Bankoverførsel
2391143,41876,51196,633.38,2025-01-29,2025-02-08,1,Aarhus,MobilePay
5185603,41180,14491,1973.6,2024-08-15,2024-08-16,2,Aalborg,MobilePay
6557793,74804,83061,9798.09,2024-06-27,2024-07-06,3,Vejle,MobilePay
5417166,21747,52387,1908.32,2025-07-22,2025-07-31,2,Randers,Kreditkort
5103770,10350,15856,1270.62,2025-06-09,2025-06-17,3,Randers,Kreditkort
6578758,80579,67765,6157.56,2024-10-09,2024-10-18,4,Horsens,Bankoverførsel
9270561,41180,70419,1973.6,2025-11-01,2025-11-04,2,Vejle,Bankoverførsel
8126000,21747,78140,4770.8,2025-04-25,2025-04-26,5,Aarhus,MobilePay
6914607,50297,24142,1748.86,2024-04-21,2024-04-27,2,Horsens,Bankoverførsel
3741623,50297,36889,874.43,2025-09-26,2025-10-01,1,Horsens,Bankoverførsel
2165256,50297,45288,4372.15,2025-07-25,2025-08-03,5,Aarhus,Bankoverførsel
3525497,80579,84984,6157.56,2025-12-15,2025-12-24,4,Horsens,Bankoverførsel
2338613,49942,58374,3026.05,2024-03-15,2024-03-17,5,København,Bankoverførsel
2471975,50297,28180,1748.86,2025-04-20,2025-04-21,2,Esbjerg,MobilePay
1299903,74435,44079,7692.3,2025-07-29,2025-08-06,5,Esbjerg,Bankoverførsel
9394713,49942,23199,1210.42,2024-12-30,2025-01-07,2,Esbjerg,Kreditkort
4700283,96839,21270,14929.3,2024-07-03,2024-07-13,5,Aalborg,MobilePay
3581660,67787,61737,4238.28,2025-11-10,2025-11-17,2,København,Bankoverførsel
8886877,41876,76670,3166.9,2024-10-18,2024-10-21,5,Esbjerg,MobilePay
1863344,74435,64948,6153.84,2024-03-15,2024-03-19,4,Horsens,Bankoverførsel
6848040,80120,78209,1618.8,2024-02-01,2024-02-06,5,Randers,MobilePay
1917625,74804,68748,6532.06,2025-07-28,2025-08-04,2,Odense,Bankoverførsel
7895469,80120,71054,971.28,2025-12-21,2025-12-27,3,Aalborg,MobilePay
6941227,74435,26060,7692.3,2024-12-28,2025-01-05,5,Esbjerg,Kreditkort
5275087,41876,44616,2533.52,2026-01-05,2026-01-09,4,Vejle,Kreditkort
9159474,41867,96586,11781.44,2025-08-29,2025-09-02,4,Odense,Bankoverførsel
9079722,21747,31742,2862.48,2025-01-29,2025-02-03,3,Randers,Kreditkort
4260307,74804,40986,6532.06,2024-09-08,2024-09-14,2,Horsens,Bankoverførsel
4974062,50434,30529,17833.05,2025-03-26,2025-04-05,5,Aalborg,Bankoverførsel
7196290,44624,39455,22352.8,2025-06-04,2025-06-08,5,Odense,Kreditkort
7522607,49942,64574,2420.84,2024-11-25,2024-11-30,4,Aarhus,Bankoverførsel
3671452,21747,71479,4770.8,2025-04-28,2025-05-08,5,Aalborg,MobilePay
1298673,41876,77913,2533.52,2025-01-13,2025-01-15,4,Aalborg,Bankoverførsel
3209946,80120,28148,323.76,2024-01-20,2024-01-22,1,Horsens,Kreditkort
6137056,96839,64478,2985.86,2024-04-04,2024-04-12,1,Esbjerg,MobilePay
8585281,50297,32114,2623.29,2025-01-18,2025-01-22,3,Esbjerg,Bankoverførsel
7276809,10350,73623,847.08,2025-05-31,2025-06-07,2,Aalborg,Bankoverførsel
8549633,21747,54445,1908.32,2025-11-22,2025-12-01,2,København,Bankoverførsel
2350556,41867,70653,11781.44,2025-08-19,2025-08-22,4,Randers,MobilePay
4146700,96839,19057,8957.58,2025-09-16,2025-09-23,3,Esbjerg,MobilePay
2383310,80579,74602,7696.95,2025-01-04,2025-01-06,5,Horsens,Kreditkort
6307634,50434,38617,3566.61,2025-10-06,2025-10-14,1,Aarhus,Kreditkort
9085531,44624,74343,22352.8,2025-11-13,2025-11-22,5,Aarhus,Kreditkort
5017570,80120,31164,1295.04,2025-07-05,2025-07-14,4,Odense,MobilePay
8656083,50297,79521,4372.15,2024-07-31,2024-08-03,5,København,Kreditkort
3839669,41876,59752,2533.52,2024-03-16,2024-03-23,4,Esbjerg,MobilePay
3176000,49942,23538,605.21,2025-05-09,2025-05-10,1,Aalborg,Bankoverførsel
6073768,96839,64068,11943.44,2024-05-27,2024-06-03,4,København,MobilePay
3362234,41876,79823,1266.76,2024-08-16,2024-08-18,2,Aalborg,Kreditkort
5595459,80579,16708,7696.95,2024-02-04,2024-02-06,5,Odense,Kreditkort
1820891,10350,45185,2117.7,2025-06-09,2025-06-19,5,Esbjerg,Bankoverførsel
1749010,44624,32771,17882.24,2025-10-14,2025-10-18,4,Aalborg,MobilePay
1473340,10350,19306,1694.16,2024-11-22,2024-11-30,4,Odense,MobilePay
3319229,74435,97995,7692.3,2025-03-13,2025-03-17,5,Odense,MobilePay
4621722,10350,35636,847.08,2024-08-16,2024-08-24,2,Randers,Kreditkort
5635627,50434,89442,7133.22,2025-05-05,2025-05-06,2,Aarhus,Bankoverførsel
6681713,67787,16889,4238.28,2024-08-31,2024-09-02,2,Esbjerg,Bankoverførsel
6542489,49942,73183,3026.05,2025-07-07,2025-07-10,5,Randers,Bankoverførsel
8993254,50434,62528,3566.61,2024-02-15,2024-02-21,1,Vejle,MobilePay
4480656,67787,19632,8476.56,2025-01-19,2025-01-22,4,Horsens,Kreditkort
2621941,21747,40142,3816.64,2025-09-10,2025-09-18,4,Aarhus,Bankoverførsel
2159226,41180,11390,1973.6,2025-01-21,2025-01-31,2,Aalborg,MobilePay
3529391,10350,41639,423.54,2025-10-15,2025-10-18,1,Aarhus,MobilePay
8866343,41876,80550,1900.14,2025-05-03,2025-05-05,3,Vejle,MobilePay
7096179,80579,79022,7696.95,2025-07-31,2025-08-07,5,København,MobilePay
7824282,10350,69814,2117.7,2024-10-02,2024-10-12,5,Vejle,Bankoverførsel
3784326,50434,79237,17833.05,2025-07-14,2025-07-21,5,Esbjerg,MobilePay
3861761,80579,99428,6157.56,2025-03-07,2025-03-13,4,Horsens,Kreditkort
4489053,96839,64287,11943.44,2024-07-09,2024-07-14,4,Odense,Bankoverførsel
4149652,44624,91533,13411.68,2025-01-09,2025-01-18,3,Vejle,MobilePay
2824862,10350,22342,1694.16,2024-07-09,2024-07-10,4,Odense,Bankoverførsel
6600927,80579,46144,4618.17,2025-06-05,2025-06-14,3,Horsens,Bankoverførsel
6215484,41180,32923,3947.2,2024-01-28,2024-01-31,4,København,MobilePay
9031361,49942,21266,3026.05,2024-07-18,2024-07-27,5,Aarhus,Kreditkort
9154913,41867,69971,2945.36,2024-02-20,2024-02-26,1,Randers,MobilePay
2201446,74435,76324,4615.38,2025-09-01,2025-09-06,3,København,MobilePay
8861779,49942,43117,1815.63,2025-08-14,2025-08-15,3,Horsens,MobilePay
4899783,74804,31309,3266.03,2024-04-30,2024-05-07,1,Esbjerg,MobilePay
1577119,41180,44865,4934.0,2024-05-22,2024-05-23,5,Vejle,MobilePay
5572789,49942,18731,1815.63,2024-04-21,2024-04-23,3,Vejle,MobilePay
5766116,67787,41166,10595.7,2025-02-09,2025-02-15,5,Esbjerg,Kreditkort
4377655,49942,58778,605.21,2025-05-07,2025-05-12,1,Randers,MobilePay
4297392,67787,23561,6357.42,2024-08-24,2024-08-31,3,Horsens,MobilePay
5906425,67787,28407,8476.56,2025-04-30,2025-05-04,4,Aalborg,Kreditkort
2170317,21747,50537,2862.48,2024-02-08,2024-02-13,3,Aarhus,Bankoverførsel
3792726,80579,49419,3078.78,2024-10-18,2024-10-19,2,Randers,MobilePay
8073742,41876,88645,1266.76,2025-01-16,2025-01-24,2,Aalborg,Bankoverførsel
5197011,41180,24213,3947.2,2025-11-30,2025-12-03,4,Odense,MobilePay
8321268,41867,50104,11781.44,2024-10-15,2024-10-24,4,Odense,MobilePay
8042679,50297,66520,2623.29,2025-07-10,2025-07-11,3,Esbjerg,Bankoverførsel
1970904,41867,52543,11781.44,2025-05-27,2025-05-29,4,Vejle,Kreditkort
6368863,41867,40577,14726.8,2024-05-08,2024-05-16,5,Aarhus,MobilePay
1439257,96839,90822,8957.58,2024-03-26,2024-04-01,3,Randers,Bankoverførsel
4010672,50297,31872,4372.15,2025-11-05,2025-11-08,5,Horsens,Kreditkort
6878959,21747,87774,954.16,2024-06-18,2024-06-25,1,Aalborg,MobilePay
9858404,67787,66106,6357.42,2024-08-08,2024-08-10,3,Randers,MobilePay
8046209,41180,67318,1973.6,2025-02-27,2025-03-07,2,København,Bankoverførsel
7556746,41876,98866,1266.76,2025-05-18,2025-05-22,2,Aalborg,Kreditkort
2146808,74435,71968,1538.46,2024-03-16,2024-03-25,1,Horsens,MobilePay
8807031,44624,34180,4470.56,2025-05-20,2025-05-27,1,Randers,Kreditkort
2435303,80579,83705,6157.56,2025-12-14,2025-12-19,4,Aalborg,MobilePay
1475685,80579,20633,6157.56,2024-08-10,2024-08-13,4,Horsens,MobilePay
9464971,67787,65348,6357.42,2024-12-30,2025-01-05,3,Randers,MobilePay
4205690,50434,80378,7133.22,2024-09-16,2024-09-26,2,Vejle,Bankoverførsel
4848922,21747,60720,2862.48,2025-02-15,2025-02-17,3,Aalborg,Kreditkort
6456164,21747,62641,3816.64,2024-12-16,2024-12-23,4,Horsens,MobilePay
7601634,67787,50831,4238.28,2025-06-25,2025-07-02,2,Odense,Kreditkort
5984115,10350,83832,423.54,2025-02-10,2025-02-20,1,Aarhus,Bankoverførsel
4393612,44624,65254,22352.8,2024-03-13,2024-03-19,5,Aalborg,Kreditkort
5216126,21747,91470,954.16,2025-08-29,2025-09-08,1,København,Kreditkort
7185678,44624,50167,22352.8,2025-10-09,2025-10-10,5,Vejle,Bankoverførsel
9020028,80579,75167,7696.95,2024-03-14,2024-03-15,5,København,Bankoverførsel
